search_id,region,product_url,product_title,product_img_src,currency,main_price,old_price,product_condition,qty_sold,product_desc,average_rating,total_of_reviews,root_category,catched_at
32,MX,https://articulo.mercadolibre.com.mx/MLM-773180970-licuadora-portatil-recargable-de-viaje-alimentos-para-bebe-_JM,"Licuadora Portatil Recargable De Viaje Alimentos Para Bebe",http://mlm-s1-p.mlstatic.com/916418-MLM41608508968_052020-I.jpg,MXN,279,None,new,25,"{"Accesorios incluidos": "1", "Material de la jarra": "Plastico", "Marca": "Circulo", "Es industrial": "No"}",0,0,"Pequeños Electrodomésticos","04/08/2020 13:15:07"
33,MX,https://articulo.mercadolibre.com.mx/MLM-778262223-natural-bullet-x9-procesador-de-alimentos-premium-familiar-_JM,"Natural Bullet X9 Procesador De Alimentos Premium Familiar",http://mlm-s2-p.mlstatic.com/967981-MLM41902855064_052020-I.jpg,MXN,1199,None,new,25,"{"Accesorios incluidos": "4 Tazas,4 Boquillas,2 Tapas Hermeticas,2 Tapas para especias", "Marca": "Natural Bullet X9", "Diametro del tubo de entrada": "12 cm", "Condicion del item": "Nuevo"}",0,0,"Pequeños Electrodomésticos","04/08/2020 13:15:10"
34,MX,https://articulo.mercadolibre.com.mx/MLM-762247115-chupon-sonaja-fruta-bebida-papilla-alimentos-con-seguro-full-_JM,"Chupón Sonaja Fruta Bebida Papilla Alimentos Con Seguro Full",http://mlm-s2-p.mlstatic.com/947239-MLM42214499439_062020-I.jpg,MXN,63,None,new,200,"{"Marca": "Veraly", "Es libre de BPA": "Si", "Condicion del item": "Nuevo", "Modelo": "Mordedera"}",5,2,"Chupones y Mordederas","04/08/2020 13:15:12"
35,MX,https://articulo.mercadolibre.com.mx/MLM-776198582-natural-nutri-bullet-1000-w-procesador-de-alimentos-_JM,"Natural Nutri Bullet 1000 W Procesador De Alimentos",http://mlm-s1-p.mlstatic.com/785871-MLM41817729996_052020-I.jpg,MXN,1399,None,new,50,"{"Accesorios incluidos": "2 Basos,2 Tapas    1 Tapa Flip-Top", "Marca": "Natural Bullet 1000", "Diametro del tubo de entrada": "12 cm", "Condicion del item": "Nuevo"}",5,4,"Pequeños Electrodomésticos","04/08/2020 13:15:14"
36,MX,https://articulo.mercadolibre.com.mx/MLM-595324147-licuadora-16-vel-vaso-vidrio-procesador-plus-oster-6878-_JM,"Licuadora 16 Vel Vaso Vidrio + Procesador Plus Oster 6878",http://mlm-s2-p.mlstatic.com/943329-MLM32633632205_102019-I.jpg,MXN,1563,None,new,5,"{"Altura": "40 cm", "Ancho": "40 cm", "Accesorios incluidos": "Procesador de alimentos", "Cantidad de jarras": "1"}",0,0,"Pequeños Electrodomésticos","04/08/2020 13:15:17"
37,MX,https://articulo.mercadolibre.com.mx/MLM-749601721-termometro-tipo-pluma-para-alimentos-bebidas-50-a-300-_JM,"Termómetro Tipo Pluma Para Alimentos Bebidas -°50 A °300",http://mlm-s2-p.mlstatic.com/739666-MLM40355380502_012020-I.jpg,MXN,189,None,new,3,"{"Marca": "Mobichef", "Color": "Blanco", "Codigo universal de producto": "None", "Condicion del item": "Nuevo"}",0,0,Cocina,"04/08/2020 13:15:19"
38,MX,https://articulo.mercadolibre.com.mx/MLM-779106459-jgo-de-licuadora-16-velocidades-y-procesador-oster-as-_JM,"Jgo De Licuadora 16 Velocidades Y Procesador Oster As",http://mlm-s2-p.mlstatic.com/725436-MLM41939313327_052020-I.jpg,MXN,1490,None,new,5,"{"Accesorios incluidos": "Procesador de alimentos", "Cantidad de jarras": "1", "Material de la jarra": "Vidrio", "Programas de la licuadora": "Licuar,Picar,Moler,Amasar"}",0,0,"Pequeños Electrodomésticos","04/08/2020 13:15:21"
39,MX,https://articulo.mercadolibre.com.mx/MLM-793629110-termometro-de-cocina-digital-alimentos-liquidos-bebidas-chef-_JM,"Termómetro De Cocina Digital Alimentos Liquidos Bebidas Chef",http://mlm-s1-p.mlstatic.com/942862-MLM42641636429_072020-I.jpg,MXN,79,None,new,100,"{"Marca": "OEM", "Altura": "24 cm", "Es digital": "Si", "Condicion del item": "Nuevo"}",0,0,Cocina,"04/08/2020 13:15:24"
40,MX,https://articulo.mercadolibre.com.mx/MLM-618461640-batidora-licuadora-de-mano-4-en-1-braun-procesador-alimentos-_JM,"Batidora Licuadora De Mano 4 En 1 Braun Procesador Alimentos",http://mlm-s1-p.mlstatic.com/819125-MLM41978587823_052020-I.jpg,MXN,2700,None,new,25,"{"Capacidad del bowl": "1.5 L", "Materiales de los bowls": "poliuretano", "Accesorios incluidos": "Batidor,Vaso,Procesador,Rebanador,Picador", "Material de la hoja": "None"}",0,0,"Pequeños Electrodomésticos","04/08/2020 13:15:27"
41,MX,https://articulo.mercadolibre.com.mx/MLM-773180970-licuadora-portatil-recargable-de-viaje-alimentos-para-bebe-_JM,"Licuadora Portatil Recargable De Viaje Alimentos Para Bebe",http://mlm-s1-p.mlstatic.com/916418-MLM41608508968_052020-I.jpg,MXN,279,None,new,25,"{"Accesorios incluidos": "1", "Material de la jarra": "Plastico", "Marca": "Circulo", "Es industrial": "No"}",0,0,"Pequeños Electrodomésticos","04/08/2020 13:15:30"
