product_id,rank,region,currency,price,price_max,name,image_url,link,stars,reviews,category,catched_at
MLM615946529,22,MX,MXN,1249.0,1390,Crepera Eléctrica T-fal Crepas Anti Adherente + Envío Gratis Tefal Cocina,http://mlm-s2-p.mlstatic.com/850222-MLM42242199190_062020-I.jpg,https://articulo.mercadolibre.com.mx/MLM-615946529-crepera-electrica-t-fal-crepas-anti-adherente-envio-gratis-tefal-cocina-_JM,50,50,electrodomesticos,2020-07-09 21:45:15
MLM792378386,22,MX,MXN,299.0,339,Batidora De Inmersión T-fal Turbomix Max Hb2b18mx Negro 127v,http://mlm-s1-p.mlstatic.com/812625-MLA41452887124_042020-I.jpg,https://www.mercadolibre.com.mx/batidora-de-inmersion-t-fal-turbomix-max-hb2b18mx-negro-127v/p/MLM15553818,3,3,electrodomesticos,2020-07-09 23:41:23
MLM792378386,22,MX,MXN,299.0,339,Batidora De Inmersión T-fal Turbomix Max Hb2b18mx Negro 127v,http://mlm-s1-p.mlstatic.com/812625-MLA41452887124_042020-I.jpg,https://www.mercadolibre.com.mx/batidora-de-inmersion-t-fal-turbomix-max-hb2b18mx-negro-127v/p/MLM15553818,3,3,electrodomesticos,2020-08-09 01:35:19
MLM771211968,22,MX,MXN,279.0,,Llana Redonda 24x 5 Aplanados Construcción Yeso Albañil,http://mlm-s1-p.mlstatic.com/885701-MLM41512245083_042020-I.jpg,https://articulo.mercadolibre.com.mx/MLM-771211968-llana-redonda-24x-5-aplanados-construccion-yeso-albanil-_JM,0,0,herramientas y construccion,2020-07-09 15:33:27
MLM569000079,22,MX,MXN,1483.0,,"Rotomartillo 1/2 , 650w,  Dewalt Dwd024-b3",http://mlm-s2-p.mlstatic.com/508115-MLM25163813399_112016-I.jpg,https://articulo.mercadolibre.com.mx/MLM-569000079-rotomartillo-12-650w-dewalt-dwd024-b3-_JM,0,0,herramientas y construccion,2020-07-09 17:31:41
MLM771211968,22,MX,MXN,279.0,,Llana Redonda 24x 5 Aplanados Construcción Yeso Albañil,http://mlm-s1-p.mlstatic.com/885701-MLM41512245083_042020-I.jpg,https://articulo.mercadolibre.com.mx/MLM-771211968-llana-redonda-24x-5-aplanados-construccion-yeso-albanil-_JM,0,0,herramientas y construccion,2020-07-09 19:31:23
MLM763113804,22,MX,MXN,1553.9,,Taladro Rotomartillo 1/2 650w Dewalt Dwd024,http://mlm-s1-p.mlstatic.com/666048-MLM41521108912_042020-I.jpg,https://articulo.mercadolibre.com.mx/MLM-763113804-taladro-rotomartillo-12-650w-dewalt-dwd024-_JM,1,1,herramientas y construccion,2020-07-09 21:46:39
MLM668332628,22,MX,MXN,385.0,,"Disco Rin Turbo, Usos Generales, 9  Truper 12982",http://mlm-s1-p.mlstatic.com/851414-MLM31694064010_082019-I.jpg,https://articulo.mercadolibre.com.mx/MLM-668332628-disco-rin-turbo-usos-generales-9-truper-12982-_JM,0,0,herramientas y construccion,2020-07-09 23:42:31
MLM771211968,22,MX,MXN,279.0,,Llana Redonda 24x 5 Aplanados Construcción Yeso Albañil,http://mlm-s1-p.mlstatic.com/885701-MLM41512245083_042020-I.jpg,https://articulo.mercadolibre.com.mx/MLM-771211968-llana-redonda-24x-5-aplanados-construccion-yeso-albanil-_JM,0,0,herramientas y construccion,2020-08-09 01:36:26
MLM701360124,22,MX,MXN,1749.0,,Mesa Portafolio 1.83 Mts Color Almendra Lifetime ,http://mlm-s1-p.mlstatic.com/644763-MLM31523422801_072019-I.jpg,https://articulo.mercadolibre.com.mx/MLM-701360124-mesa-portafolio-183-mts-color-almendra-lifetime-_JM,6,6,hogar muebles y jardin,2020-07-09 15:34:39
MLM639374477,22,MX,MXN,1669.0,,Mesa Redonda Portafolio 1.21 Mts Lifetime Envío Gratis,http://mlm-s2-p.mlstatic.com/784231-MLM31232715844_062019-I.jpg,https://articulo.mercadolibre.com.mx/MLM-639374477-mesa-redonda-portafolio-121-mts-lifetime-envio-gratis-_JM,5,5,hogar muebles y jardin,2020-07-09 17:32:58
MLM664063617,22,MX,MXN,1399.0,,Mesa Rectangular Portafolio Ajustable 1.21mts Lifetime ,http://mlm-s2-p.mlstatic.com/614945-MLM31237681134_062019-I.jpg,https://articulo.mercadolibre.com.mx/MLM-664063617-mesa-rectangular-portafolio-ajustable-121mts-lifetime-_JM,35,35,hogar muebles y jardin,2020-07-09 19:32:38
